bucket,deviceid,datatype,e,f,ap,ca,cb,cc,pf,rp,va,vb,vc
2025-03-24T20:45:00.000Z,METER-002,TCMData,5133.230561,49.958,1046.983,5.194,4.812,4.646,0.9499,344.683,231.543,218.906,226.636
2025-03-24T21:00:00.000Z,METER-001,TCMData,10261.093582,50.014,2037.005,9.69,9.917,9.587,0.9453,702.825,224.47,219.07,220.768
2025-03-24T21:00:00.000Z,METER-002,TCMData,5133.515682,49.956,1140.484,5.16,5.268,5.166,0.973,270.549,230.86,220.046,225.612
2025-03-24T21:15:00.000Z,METER-001,TCMData,10261.635406,50.041,2167.297,9.71,10.362,10.501,0.9591,639.938,225.368,219.905,219.96
2025-03-24T21:15:00.000Z,METER-002,TCMData,5133.750014,50.046,937.329,4.569,4.252,4.114,0.9642,257.692,230.855,219.361,226.193
2025-03-24T21:30:00.000Z,METER-001,TCMData,10262.128802,50.019,1973.585,9.51,9.1,9.068,0.9673,517.899,224.245,220.16,219.053
2025-03-24T21:30:00.000Z,METER-002,TCMData,5133.96436,49.984,857.384,4.229,3.594,3.791,0.98,174.057,230.893,220.384,226.674
2025-03-24T21:45:00.000Z,METER-001,TCMData,10262.533175,49.966,1617.493,8.213,7.712,7.61,0.9317,630.364,223.412,220.509,219.934
2025-03-24T21:45:00.000Z,METER-002,TCMData,5134.229756,50.006,1061.583,5.034,4.304,5.04,0.9794,219.087,231.556,219.992,226.937
2025-03-24T22:00:00.000Z,METER-001,TCMData,10263.045059,49.984,2047.536,9.95,9.265,9.809,0.9566,624.06,223.289,220.18,220.277
2025-03-24T22:00:00.000Z,METER-002,TCMData,5134.485469,49.947,1022.854,4.366,4.913,4.449,0.9874,163.989,231.554,221.03,226.546
2025-03-24T22:15:00.000Z,METER-001,TCMData,10263.574941,50.013,2119.526,9.755,9.567,10.825,0.9528,675.682,222.668,220.816,220.651
2025-03-24T22:15:00.000Z,METER-002,TCMData,5134.702118,49.983,866.596,4.789,4.372,4.721,0.8272,588.676,230.508,221.668,226.991
2025-03-24T22:30:00.000Z,METER-001,TCMData,10264.124559,49.982,2198.471,10.573,10.681,10.46,0.9395,801.53,222.854,220.909,220.28
2025-03-24T22:30:00.000Z,METER-002,TCMData,5135.002813,49.97,1202.781,5.814,5.444,5.459,0.9524,384.931,230.691,222.151,227.043
2025-03-24T22:45:00.000Z,METER-001,TCMData,10264.608547,50.017,1935.951,9.121,9.202,9.852,0.931,758.983,221.984,221.679,220.552
2025-03-24T22:45:00.000Z,METER-002,TCMData,5135.261072,49.988,1033.036,4.753,4.611,4.925,0.957,313.084,231.357,222.16,226.396
2025-03-24T23:00:00.000Z,METER-001,TCMData,10264.867922,50.032,1037.502,4.636,4.898,5.043,0.9643,284.801,221.013,221.795,221.412
2025-03-24T23:00:00.000Z,METER-002,TCMData,5135.399214,49.947,552.569,2.682,2.803,2.157,0.9575,166.405,232.055,221.208,226.357
2025-03-24T23:15:00.000Z,METER-001,TCMData,10265.112806,49.993,979.538,4.171,4.813,4.89,0.9573,295.951,221.727,221.434,220.624
2025-03-24T23:15:00.000Z,METER-002,TCMData,5135.524874,50.035,502.64,2.609,2.099,2.459,0.9267,203.808,232.983,220.773,227.316
2025-03-24T23:30:00.000Z,METER-001,TCMData,10265.336518,50.048,894.849,4.41,4.17,4.193,0.9484,299.14,222.562,220.906,221.376
2025-03-24T23:30:00.000Z,METER-002,TCMData,5135.631634,49.948,427.04,1.916,2.084,2.051,0.9312,167.144,232.488,221.127,228.428
2025-03-24T23:45:00.000Z,METER-001,TCMData,10265.576093,49.971,958.302,4.222,4.75,4.884,0.9396,349.024,222.562,219.722,220.186
2025-03-24T23:45:00.000Z,METER-002,TCMData,5135.757253,50.036,502.478,2.294,1.993,2.445,0.9861,84.776,232.54,221.039,227.708
2025-03-25T00:00:00.000Z,METER-001,TCMData,10265.810631,49.949,938.151,4.276,4.751,4.073,0.974,218.318,222.363,218.82,220.563
2025-03-25T00:00:00.000Z,METER-002,TCMData,5135.891264,49.998,536.044,2.534,2.846,2.01,0.9571,162.314,233.443,221.352,227.338
2025-03-25T00:15:00.000Z,METER-001,TCMData,10266.068706,49.942,1032.301,4.99,4.53,4.772,0.9807,206.038,223.493,219.949,219.456
2025-03-25T00:15:00.000Z,METER-002,TCMData,5136.015424,49.958,496.642,2.13,2.613,1.918,0.9829,93.045,233.435,221.897,227.352
2025-03-25T00:30:00.000Z,METER-001,TCMData,10266.322653,50.036,1015.786,4.426,4.888,4.646,0.9885,155.238,223.026,219.529,219.899
2025-03-25T00:30:00.000Z,METER-002,TCMData,5136.132954,49.946,470.118,2.279,1.932,2.136,0.978,100.17,232.714,221.618,227.309
2025-03-25T00:45:00.000Z,METER-001,TCMData,10266.582456,50.04,1039.213,4.583,5.017,4.858,0.9749,237.405,223.766,220.328,219.468
2025-03-25T00:45:00.000Z,METER-002,TCMData,5136.244797,49.986,447.372,2.183,2.026,1.995,0.953,142.256,232.835,220.767,227.389
2025-03-25T01:00:00.000Z,METER-001,TCMData,10266.841523,50.027,1036.269,4.779,4.988,4.95,0.9552,321.13,223.496,220.303,219.663
2025-03-25T01:00:00.000Z,METER-002,TCMData,5136.387317,50.029,570.081,2.766,2.588,2.421,0.969,145.322,232.349,220.638,227.957
2025-03-25T01:15:00.000Z,METER-001,TCMData,10267.068257,50.003,906.938,4.622,4.132,4.193,0.9498,298.8,223.16,221.48,219.119
2025-03-25T01:15:00.000Z,METER-002,TCMData,5136.484275,50.044,387.831,1.898,2.04,2.114,0.8448,245.656,233.313,220.97,228.43
2025-03-25T01:30:00.000Z,METER-001,TCMData,10267.316342,50.005,992.339,4.689,4.838,4.592,0.9558,305.176,222.133,221.21,218.439
2025-03-25T01:30:00.000Z,METER-002,TCMData,5136.601082,49.949,467.229,2.095,2.502,2.071,0.9223,195.846,234.392,221.453,227.895
2025-03-25T01:45:00.000Z,METER-001,TCMData,10267.542049,50.009,902.83,4.268,4.699,4.291,0.9244,372.509,222.361,221.63,218.972
2025-03-25T01:45:00.000Z,METER-002,TCMData,5136.729578,50.051,513.983,2.693,2.393,1.882,0.9702,128.415,235.524,221.781,226.995
2025-03-25T02:00:00.000Z,METER-001,TCMData,10267.790725,49.97,994.702,4.573,4.953,4.391,0.9688,254.575,221.29,222.519,220.16
2025-03-25T02:00:00.000Z,METER-002,TCMData,5136.851511,49.94,487.733,2.197,2.044,2.318,0.9769,106.654,235.288,222.417,227.354
2025-03-25T02:15:00.000Z,METER-001,TCMData,10268.039708,49.964,995.931,4.496,4.886,4.689,0.9594,292.747,222.053,221.757,220.155
2025-03-25T02:15:00.000Z,METER-002,TCMData,5136.974897,49.952,493.544,2.722,1.944,2.172,0.9487,164.476,235.137,222.018,227.506
2025-03-25T02:30:00.000Z,METER-001,TCMData,10268.289628,49.975,999.678,4.937,5.04,4.742,0.9208,423.483,222.998,221.622,219.238
2025-03-25T02:30:00.000Z,METER-002,TCMData,5137.107181,50.051,529.134,2.23,2.577,2.425,0.9604,153.543,235.875,221.439,228.283
2025-03-25T02:45:00.000Z,METER-001,TCMData,10268.524979,50.003,941.403,4.885,4.113,4.127,0.9737,220.419,222.928,221.198,218.902
2025-03-25T02:45:00.000Z,METER-002,TCMData,5137.238332,49.963,524.604,2.242,2.745,2.068,0.9744,121.062,235.563,222.614,228.75
2025-03-25T03:00:00.000Z,METER-001,TCMData,10268.745004,49.965,880.1,4.42,4.184,4.272,0.9259,359.007,223.68,221.3,219.408
2025-03-25T03:00:00.000Z,METER-002,TCMData,5137.360515,50.028,488.731,1.852,2.471,2.176,0.9856,83.716,236.189,221.486,229.061
2025-03-25T03:15:00.000Z,METER-001,TCMData,10268.953695,50.016,834.764,4.577,4.544,4.805,0.8087,607.235,224.81,222.304,220.016
2025-03-25T03:15:00.000Z,METER-002,TCMData,5137.500633,50.03,560.47,2.578,2.402,2.742,0.95,184.276,235.379,222.161,230.015
2025-03-25T03:30:00.000Z,METER-001,TCMData,10269.194533,49.996,963.353,4.263,4.824,4.592,0.9488,320.798,225.7,221.481,220.879
2025-03-25T03:30:00.000Z,METER-002,TCMData,5137.628319,49.979,510.746,2.674,2.412,2.038,0.9377,189.241,234.559,222.366,231.192
2025-03-25T03:45:00.000Z,METER-001,TCMData,10269.452188,49.962,1030.621,4.811,4.653,4.778,0.9786,216.607,224.689,221.155,219.71
2025-03-25T03:45:00.000Z,METER-002,TCMData,5137.752109,50.044,495.16,2.318,2.471,2.083,0.9437,173.6,233.757,223.175,230.322
2025-03-25T04:00:00.000Z,METER-001,TCMData,10269.700082,50.027,991.577,4.135,4.878,4.631,0.9839,180.217,224.301,221.756,218.73
2025-03-25T04:00:00.000Z,METER-002,TCMData,5137.8832,49.988,524.362,2.376,1.979,2.733,0.9732,123.81,232.927,222.09,229.161
2025-03-25T04:15:00.000Z,METER-001,TCMData,10269.933662,49.969,934.32,4.623,4.318,4.503,0.9399,339.392,224.575,222.235,218.677
2025-03-25T04:15:00.000Z,METER-002,TCMData,5138.001561,50.022,473.445,2.269,2.071,2.437,0.9203,201.27,232.152,222.572,228.536
2025-03-25T04:30:00.000Z,METER-001,TCMData,10270.19022,50.015,1026.23,4.96,5.052,4.964,0.9276,413.229,224.48,222.251,218.134
2025-03-25T04:30:00.000Z,METER-002,TCMData,5138.122962,50.036,485.604,2.147,2.351,1.98,0.9863,81.235,233.231,222.412,228.466
2025-03-25T04:45:00.000Z,METER-001,TCMData,10270.43167,49.963,965.8,4.917,4.08,4.41,0.9766,212.666,223.958,221.341,218.544
2025-03-25T04:45:00.000Z,METER-002,TCMData,5138.236127,49.953,452.661,2.276,1.887,2.171,0.941,162.851,232.688,223.058,227.823
2025-03-25T05:00:00.000Z,METER-001,TCMData,10270.691634,50.007,1039.856,4.414,4.863,4.929,0.9898,150.005,223.96,221.897,219.731
2025-03-25T05:00:00.000Z,METER-002,TCMData,5138.353053,50.031,467.703,2.603,1.887,2.011,0.9502,153.454,232.117,222.022,227.415
2025-03-25T05:15:00.000Z,METER-001,TCMData,10270.934851,49.977,972.867,4.204,4.532,4.618,0.9879,152.826,222.764,221.461,219.478
2025-03-25T05:15:00.000Z,METER-002,TCMData,5138.479908,49.994,507.421,2.477,2.742,2.017,0.9271,205.095,231.257,221.833,227.644
2025-03-25T05:30:00.000Z,METER-001,TCMData,10271.173883,49.968,956.128,4.218,4.887,4.936,0.9232,398.042,223.158,220.852,219.815
2025-03-25T05:30:00.000Z,METER-002,TCMData,5138.595309,49.973,461.605,2.15,2.049,2.14,0.9625,130.152,231.889,220.753,228.296
2025-03-25T05:45:00.000Z,METER-001,TCMData,10271.41354,50.036,958.63,4.71,4.136,4.732,0.9597,280.585,223.181,220.042,218.848
2025-03-25T05:45:00.000Z,METER-002,TCMData,5138.728954,50.045,534.58,2.731,2.454,2.365,0.936,201.08,231.57,220.745,228.434
2025-03-25T06:00:00.000Z,METER-001,TCMData,10271.860052,49.947,1786.049,8.277,8.49,8.626,0.9589,528.7,222.31,218.954,218.917
2025-03-25T06:00:00.000Z,METER-002,TCMData,5138.924915,49.955,783.845,3.836,3.546,3.719,0.9332,301.814,232.028,221.694,227.245
2025-03-25T06:15:00.000Z,METER-001,TCMData,10272.366798,50.002,2026.985,9.679,10.216,9.804,0.9301,800.595,223.026,219.427,218
2025-03-25T06:15:00.000Z,METER-002,TCMData,5139.174845,50.045,999.721,4.61,4.537,4.692,0.9566,304.418,231.346,221.91,226.398
2025-03-25T06:30:00.000Z,METER-001,TCMData,10272.810254,49.947,1773.823,7.854,8.706,8.639,0.9599,518.084,223.281,218.705,218.021
2025-03-25T06:30:00.000Z,METER-002,TCMData,5139.462507,50.029,1150.647,5.874,4.991,4.96,0.9621,326.219,232.15,221.256,226.788
2025-03-25T06:45:00.000Z,METER-001,TCMData,10273.344151,50.013,2135.587,10.507,10.292,10.353,0.9343,814.562,223.744,218.142,218.45
2025-03-25T06:45:00.000Z,METER-002,TCMData,5139.65658,49.974,776.293,3.808,3.428,3.905,0.9237,321.958,231.339,220.477,227.098
2025-03-25T07:00:00.000Z,METER-001,TCMData,10273.686212,49.968,1368.244,6.782,6.022,6.17,0.9819,263.887,223.125,218.82,219.035
2025-03-25T07:00:00.000Z,METER-002,TCMData,5139.872505,50.049,863.701,3.854,4.125,3.929,0.9636,239.527,231.225,219.454,226.771
2025-03-25T07:15:00.000Z,METER-001,TCMData,10274.062273,49.963,1504.245,7.195,7.262,6.956,0.9539,473.304,224.014,220.001,218.784
2025-03-25T07:15:00.000Z,METER-002,TCMData,5140.044413,50.037,687.633,3.231,3.567,3.078,0.9248,282.814,231.624,220.346,225.608
2025-03-25T07:30:00.000Z,METER-001,TCMData,10274.57437,50.052,2048.388,9.461,9.026,9.681,0.9872,330.85,225.012,218.98,218.963
2025-03-25T07:30:00.000Z,METER-002,TCMData,5140.308603,50.057,1056.762,4.567,5.264,5.02,0.9465,360.437,232.041,219.434,225.187
2025-03-25T07:45:00.000Z,METER-001,TCMData,10275.060688,50.023,1945.273,8.523,9.203,9.274,0.9766,428.109,224.73,219.98,219.221
2025-03-25T07:45:00.000Z,METER-002,TCMData,5140.563811,49.957,1020.831,4.712,4.936,4.194,0.9779,218.062,232.841,219.592,226.295
2025-03-25T08:00:00.000Z,METER-001,TCMData,10275.871661,49.968,3243.891,15.186,15.098,15.907,0.9517,1046.673,225.558,219.205,219.378
2025-03-25T08:00:00.000Z,METER-002,TCMData,5140.935159,49.952,1485.391,7.08,6.641,6.664,0.9657,399.586,233.067,219.919,226.131
2025-03-25T08:15:00.000Z,METER-001,TCMData,10276.577592,49.96,2823.726,12.955,12.914,12.753,0.9897,409.178,226.717,219.21,218.949
2025-03-25T08:15:00.000Z,METER-002,TCMData,5141.265478,49.982,1321.278,6.027,6.346,5.707,0.969,337.115,233.181,220.498,225.126
2025-03-25T08:30:00.000Z,METER-001,TCMData,10277.281627,49.969,2816.138,14.03,13.495,13.855,0.9241,1164.197,225.785,218.293,218.692
2025-03-25T08:30:00.000Z,METER-002,TCMData,5141.56761,50.03,1208.528,5.803,5.995,5.217,0.9409,434.97,233.445,220.798,225.139
2025-03-25T08:45:00.000Z,METER-001,TCMData,10278.209071,49.995,3709.774,18.115,16.217,16.705,0.9886,565.647,225.233,218,218.514
2025-03-25T08:45:00.000Z,METER-002,TCMData,5141.949687,49.979,1528.308,6.835,6.888,7.37,0.9581,456.692,233.259,221.553,225.767
2025-03-25T09:00:00.000Z,METER-001,TCMData,10279.01835,49.965,3237.117,15.629,15.526,15.492,0.9433,1139.109,225.172,218,218.932
2025-03-25T09:00:00.000Z,METER-002,TCMData,5142.213334,50.033,1054.588,5.391,5.927,6.02,0.8052,776.766,233.818,221.462,224.605
2025-03-25T09:15:00.000Z,METER-001,TCMData,10279.950375,50.007,3728.101,17.092,17.193,17.053,0.9882,577.84,224.41,218.154,218.797
2025-03-25T09:15:00.000Z,METER-002,TCMData,5142.606478,49.985,1572.578,9.412,8.477,8.141,0.8005,1177.24,233.406,221.548,224.243
2025-03-25T09:30:00.000Z,METER-001,TCMData,10280.624273,50.044,2695.594,12.323,12.517,12.465,0.983,504.164,224.404,219.186,218
2025-03-25T09:30:00.000Z,METER-002,TCMData,5142.990794,49.971,1537.262,6.953,6.76,7.47,0.9624,433.653,232.385,222.584,223.641
2025-03-25T09:45:00.000Z,METER-001,TCMData,10281.469261,49.995,3379.95,15.602,15.732,15.194,0.9897,487.848,223.252,219.316,218
2025-03-25T09:45:00.000Z,METER-002,TCMData,5143.408342,49.975,1670.19,8.113,7.732,7.233,0.9604,484.586,233.157,221.583,223.473
2025-03-25T10:00:00.000Z,METER-001,TCMData,10282.342789,50.053,3494.111,17.26,16.767,16.612,0.9427,1237.223,222.388,218.397,218
2025-03-25T10:00:00.000Z,METER-002,TCMData,5143.865458,50.029,1828.462,8.709,8.516,8.079,0.9605,529.763,232.793,221.031,223.265
2025-03-25T10:15:00.000Z,METER-001,TCMData,10282.921521,49.96,2314.928,11.05,10.371,11.102,0.9717,563.048,223.285,218,218
2025-03-25T10:15:00.000Z,METER-002,TCMData,5144.234361,49.991,1475.613,8.068,8.536,7.661,0.809,1071.974,232.814,220.447,223.23
2025-03-25T10:30:00.000Z,METER-001,TCMData,10283.642601,49.961,2884.322,12.686,14.625,14.064,0.9525,922.202,222.532,218.159,218
2025-03-25T10:30:00.000Z,METER-002,TCMData,5144.604869,50.006,1482.034,6.934,6.729,6.978,0.9559,455.144,233.206,219.782,223.006
2025-03-25T10:45:00.000Z,METER-001,TCMData,10284.207187,49.982,2258.344,11.038,10.961,11.191,0.9294,896.826,222.149,218.617,218.134
2025-03-25T10:45:00.000Z,METER-002,TCMData,5145.043165,49.986,1753.184,8.413,7.893,8.512,0.9416,626.834,232.033,220.888,222.27
2025-03-25T11:00:00.000Z,METER-001,TCMData,10285.12432,50.022,3668.533,17.013,17.194,16.277,0.9893,542.119,223.031,219.811,218.261
2025-03-25T11:00:00.000Z,METER-002,TCMData,5145.405916,49.955,1451.004,7.33,6.662,6.736,0.9335,557.284,231.509,221.599,221.816
2025-03-25T11:15:00.000Z,METER-001,TCMData,10285.882487,50.055,3032.669,14.45,14.807,14.724,0.9365,1135.903,223.834,220.854,218
2025-03-25T11:15:00.000Z,METER-002,TCMData,5145.873883,49.984,1871.868,8.767,9.115,8.724,0.938,691.534,230.769,221.624,222.652
2025-03-25T11:30:00.000Z,METER-001,TCMData,10286.70964,49.951,3308.613,15.085,15.418,15.95,0.9668,874.998,224.386,220.602,218.084
2025-03-25T11:30:00.000Z,METER-002,TCMData,5146.230498,49.943,1426.461,6.841,6.733,6.236,0.959,421.47,231.274,221.262,223.196
2025-03-25T11:45:00.000Z,METER-001,TCMData,10287.530048,50.048,3281.634,15.88,15.338,15.434,0.9548,1021.735,224.475,220.588,218
2025-03-25T11:45:00.000Z,METER-002,TCMData,5146.595998,50.051,1462.001,6.967,6.919,6.928,0.9346,556.275,231.156,221.303,223.907
2025-03-25T12:00:00.000Z,METER-001,TCMData,10288.156548,49.956,2505.999,12.07,12.224,12.233,0.9308,983.968,224.949,219.404,218.992
2025-03-25T12:00:00.000Z,METER-002,TCMData,5147.043193,50.049,1788.781,7.919,7.792,8.708,0.9762,397.811,230.89,220.506,223.984
2025-03-25T12:15:00.000Z,METER-001,TCMData,10288.97294,49.995,3265.569,15.988,15.973,16.13,0.9229,1362.051,223.785,219.981,218.402
2025-03-25T12:15:00.000Z,METER-002,TCMData,5147.327358,49.951,1136.66,5.498,5.185,5.119,0.9551,352.602,231.592,221.548,224.675
2025-03-25T12:30:00.000Z,METER-001,TCMData,10289.873183,50.056,3600.971,16.434,16.815,17.121,0.9693,913.666,223.373,220.855,219.576
2025-03-25T12:30:00.000Z,METER-002,TCMData,5147.829024,50.047,2006.663,9.686,8.225,9.049,0.9854,346.973,232.262,222.658,224.909
2025-03-25T12:45:00.000Z,METER-001,TCMData,10290.560445,50.047,2749.047,14.757,14.499,14.81,0.8444,1744.022,222.839,221.563,220.519
2025-03-25T12:45:00.000Z,METER-002,TCMData,5148.15092,49.985,1287.586,6.025,5.766,5.989,0.9559,395.657,232.886,222.914,226.054
2025-03-25T13:00:00.000Z,METER-001,TCMData,10291.232849,49.997,2689.618,12.726,13.05,12.694,0.9438,941.937,222.371,222.761,221.56
2025-03-25T13:00:00.000Z,METER-002,TCMData,5148.632121,50.042,1924.804,8.488,8.518,8.905,0.9822,368.389,231.809,223.336,225.548
2025-03-25T13:15:00.000Z,METER-001,TCMData,10291.902359,50.033,2678.04,12.725,12.697,12.445,0.9527,854.215,223.189,223.363,221.54
2025-03-25T13:15:00.000Z,METER-002,TCMData,5149.078215,49.979,1784.377,8.058,7.794,8.665,0.9611,512.841,231.936,224.392,225.22
2025-03-25T13:30:00.000Z,METER-001,TCMData,10292.495174,50.059,2371.26,10.874,10.891,11.412,0.9623,670.483,223.237,223.014,222.215
2025-03-25T13:30:00.000Z,METER-002,TCMData,5149.448018,50.06,1479.212,6.662,6.729,6.77,0.9698,371.849,231.745,224.46,224.685
2025-03-25T13:45:00.000Z,METER-001,TCMData,10293.22276,50.022,2910.344,12.785,13.581,13.448,0.9831,542.725,224.024,223.824,221.382
2025-03-25T13:45:00.000Z,METER-002,TCMData,5149.892501,50.058,1777.932,7.822,8.351,7.754,0.9812,349.584,232.031,224.503,225.033
2025-03-25T14:00:00.000Z,METER-001,TCMData,10293.90804,50.041,2741.118,12.595,12.727,12.882,0.965,745.023,224.934,223.539,220.7
2025-03-25T14:00:00.000Z,METER-002,TCMData,5150.399313,50.022,2027.249,9.36,8.927,9.329,0.9683,522.593,233.041,223.617,225.631
2025-03-25T14:15:00.000Z,METER-001,TCMData,10294.741556,49.979,3334.062,15.338,15.255,15.986,0.9659,893.731,223.836,223.276,219.84
2025-03-25T14:15:00.000Z,METER-002,TCMData,5150.854126,49.956,1819.252,8.575,8.644,8.387,0.9398,661.302,232.181,223.176,225.015
2025-03-25T14:30:00.000Z,METER-001,TCMData,10295.419753,50.012,2712.787,12.463,12.887,12.864,0.9574,818.298,223.563,223.131,220.647
2025-03-25T14:30:00.000Z,METER-002,TCMData,5151.174108,50.04,1279.927,5.888,5.964,6.068,0.9425,453.768,231.616,224.306,226.084
2025-03-25T14:45:00.000Z,METER-001,TCMData,10296.286629,49.976,3467.505,18.572,18.02,18.311,0.8542,2110.541,223.814,222.041,219.576
2025-03-25T14:45:00.000Z,METER-002,TCMData,5151.508657,50.04,1338.194,6.646,6.183,6.332,0.9218,562.734,231.859,224.785,225.238
2025-03-25T15:00:00.000Z,METER-001,TCMData,10297.231014,49.964,3777.54,17.332,17.174,17.892,0.9748,864.676,224.506,221.587,219.528
2025-03-25T15:00:00.000Z,METER-002,TCMData,5151.931622,49.99,1691.861,7.389,7.764,7.437,0.9876,268.558,232.486,225.417,224.591
2025-03-25T15:15:00.000Z,METER-001,TCMData,10297.902761,49.97,2686.986,12.651,13.582,11.857,0.9552,832.147,223.499,221.297,219.838
2025-03-25T15:15:00.000Z,METER-002,TCMData,5152.353431,50.056,1687.237,7.695,7.306,7.446,0.9889,253.349,232.43,226.583,225.027
2025-03-25T15:30:00.000Z,METER-001,TCMData,10298.680922,50.037,3112.643,14.187,14.657,14.612,0.9683,803.543,224.44,221.42,219.929
2025-03-25T15:30:00.000Z,METER-002,TCMData,5152.692419,49.966,1355.951,6.471,6.246,6.238,0.9399,492.594,232.046,227.704,225.241
2025-03-25T15:45:00.000Z,METER-001,TCMData,10299.475189,49.954,3177.068,14.557,15.086,14.398,0.9742,736.148,224.368,221.936,220.143
2025-03-25T15:45:00.000Z,METER-002,TCMData,5153.063581,49.999,1484.646,6.76,6.598,7.211,0.9474,501.644,231.747,228.872,225.105
2025-03-25T16:00:00.000Z,METER-001,TCMData,10300.269891,49.982,3178.806,15.19,15.043,15.243,0.9432,1119.71,225.014,221.36,220.628
2025-03-25T16:00:00.000Z,METER-002,TCMData,5153.466303,50.056,1610.889,7.674,7.528,7.682,0.9252,660.49,231.418,227.841,225.466
2025-03-25T16:15:00.000Z,METER-001,TCMData,10300.819483,49.97,2198.37,10.525,10.76,10.565,0.9336,843.626,224.808,220.497,220.067
2025-03-25T16:15:00.000Z,METER-002,TCMData,5153.829113,49.944,1451.24,6.741,6.9,6.288,0.9577,436.047,230.324,228.099,225.865
2025-03-25T16:30:00.000Z,METER-001,TCMData,10301.505062,49.965,2742.314,13.087,12.919,13.078,0.9489,912.079,225.113,220.858,219.527
2025-03-25T16:30:00.000Z,METER-002,TCMData,5154.194245,49.962,1460.527,7.552,7.597,7.448,0.8498,905.815,230.879,228.695,224.932
2025-03-25T16:45:00.000Z,METER-001,TCMData,10302.105878,50.058,2403.262,10.946,11.275,10.676,0.9883,370.24,224.721,220.213,220.306
2025-03-25T16:45:00.000Z,METER-002,TCMData,5154.695359,49.993,2004.455,9.112,9.208,8.663,0.9772,435.647,230.76,229.552,223.901
2025-03-25T17:00:00.000Z,METER-001,TCMData,10302.781789,49.977,2703.643,12.666,12.861,13.399,0.9406,975.972,225.046,220.382,219.153
2025-03-25T17:00:00.000Z,METER-002,TCMData,5155.131905,49.952,1746.184,8.113,8.317,7.631,0.9529,555.689,231.368,229.074,225.008
2025-03-25T17:15:00.000Z,METER-001,TCMData,10303.66632,50.043,3538.124,17.525,17.436,16.661,0.929,1409.778,225.252,220.766,218
2025-03-25T17:15:00.000Z,METER-002,TCMData,5155.542737,49.956,1643.329,8.675,9.017,9.191,0.8026,1221.311,231.58,228.82,225.042
2025-03-25T17:30:00.000Z,METER-001,TCMData,10304.449409,50.025,3132.357,14.522,14.689,14.558,0.9698,787.135,226.052,220.011,218.048
2025-03-25T17:30:00.000Z,METER-002,TCMData,5155.846238,50.059,1214.006,5.862,5.737,5.404,0.9367,453.961,231.673,228.442,225.934
2025-03-25T17:45:00.000Z,METER-001,TCMData,10305.399353,50.017,3799.774,17.847,17.826,17.218,0.974,883.623,226.535,219.056,218.241
2025-03-25T17:45:00.000Z,METER-002,TCMData,5156.3508,50.036,2018.249,8.825,8.919,9.063,0.9877,319.276,232.294,227.509,226.226
2025-03-25T18:00:00.000Z,METER-001,TCMData,10306.179365,50.007,3120.047,15.065,14.32,13.263,0.9887,473.36,226.939,219.946,219.068
2025-03-25T18:00:00.000Z,METER-002,TCMData,5156.761704,49.984,1643.616,7.781,7.331,7.167,0.9694,416.479,231.751,228.103,225.085
2025-03-25T18:15:00.000Z,METER-001,TCMData,10306.899369,50.032,2880.017,13.406,13.375,13.066,0.9781,613.374,226.057,220.106,218.927
2025-03-25T18:15:00.000Z,METER-002,TCMData,5157.191831,49.963,1720.507,7.919,7.66,7.656,0.9743,397.852,231.39,227.658,224.962
2025-03-25T18:30:00.000Z,METER-001,TCMData,10307.499073,49.963,2398.814,11.73,11.591,11.097,0.9413,859.949,226.257,220.829,219.277
2025-03-25T18:30:00.000Z,METER-002,TCMData,5157.629213,49.948,1749.528,7.705,7.657,8.139,0.9823,333.324,230.732,227.511,223.833
2025-03-25T18:45:00.000Z,METER-001,TCMData,10308.422245,49.964,3692.689,17.791,17.322,17.712,0.9461,1264.393,225.344,220.245,219.413
2025-03-25T18:45:00.000Z,METER-002,TCMData,5158.049333,50.034,1680.48,8.15,7.687,7.648,0.945,581.698,229.838,227.467,224.179
2025-03-25T19:00:00.000Z,METER-001,TCMData,10308.875159,49.999,1811.655,9.115,9.808,9.562,0.861,1070.083,226.49,219.851,218.471
2025-03-25T19:00:00.000Z,METER-002,TCMData,5158.377402,49.992,1312.277,5.533,6.1,6.166,0.9714,320.846,230.606,227.413,225.087
2025-03-25T19:15:00.000Z,METER-001,TCMData,10309.414119,49.988,2155.842,9.783,9.68,10.073,0.9897,311.967,226.146,219.377,218.25
2025-03-25T19:15:00.000Z,METER-002,TCMData,5158.691181,49.969,1255.115,5.037,6.439,5.495,0.9745,289.196,230.259,227.769,225.031
2025-03-25T19:30:00.000Z,METER-001,TCMData,10309.933803,49.954,2078.736,9.43,9.511,9.885,0.978,443.78,226.818,218.431,218.394
2025-03-25T19:30:00.000Z,METER-002,TCMData,5158.941381,50.036,1000.798,4.391,4.388,4.688,0.9781,213.116,230.138,228.022,225.696
2025-03-25T19:45:00.000Z,METER-001,TCMData,10310.543147,49.952,2437.376,11.931,11.341,11.228,0.9586,723.624,226.52,218,218.744
2025-03-25T19:45:00.000Z,METER-002,TCMData,5159.204368,50.039,1051.947,5.118,4.658,5.274,0.9205,446.609,228.968,228.529,225.895
2025-03-25T20:00:00.000Z,METER-001,TCMData,10310.9711,50.054,1711.813,7.975,7.921,7.801,0.9795,352.296,227.463,218,218.283
2025-03-25T20:00:00.000Z,METER-002,TCMData,5159.522073,49.972,1270.819,6.05,6.118,5.931,0.9233,528.797,228.611,229.102,226.75
